temperature,humidity,visibility,windspeed,condition
0,48.899999999999999,86.0,5.0,17.300000000000001,1
1,48.899999999999999,86.0,3.1666666666666665,12.666666666666666,3
2,48.899999999999999,86.0,2.75,12.100000000000001,2
3,48.899999999999999,86.0,3.1666666666666665,15.0,3
4,48.899999999999999,86.0,5.0,12.699999999999999,1
5,48.899999999999999,86.0,7.0,15.0,1
6,48.899999999999999,86.0,3.0,15.0,1
7,48.899999999999999,86.0,4.166666666666667,14.233333333333334,3
8,48.899999999999999,86.0,4.0,10.4,1
9,50.0,85.0,3.6666666666666665,13.066666666666668,2
10,50.0,86.0,8.0,10.4,1
11,51.100000000000001,83.0,10.0,13.800000000000001,1
12,52.0,80.0,10.0,12.699999999999999,1
13,53.100000000000001,77.0,10.0,10.4,2
14,53.100000000000001,77.0,7.0,12.699999999999999,1
15,52.0,83.0,8.0,11.5,1
16,52.0,77.0,10.0,10.949999999999999,2
17,52.0,74.0,10.0,13.800000000000001,1
18,53.100000000000001,71.0,10.0,10.4,1
19,53.100000000000001,69.0,10.0,10.4,1
20,54.0,66.0,10.0,11.5,1
21,54.0,69.0,10.0,9.1999999999999993,1
22,55.0,67.0,10.0,6.9000000000000004,1
23,54.0,66.0,10.0,10.4,1
