temperature,humidity,visibility,windspeed,condition
0,64.0,80.0,10.0,6.9000000000000004,1
1,64.450000000000003,80.5,10.0,4.6500000000000004,2
2,63.0,84.0,10.0,5.7999999999999998,1
3,63.0,85.5,9.5,6.3499999999999996,2
4,63.0,87.0,10.0,4.5999999999999996,2
5,63.0,87.0,10.0,6.9000000000000004,1
6,64.0,84.0,10.0,3.5,1
7,64.0,84.0,10.0,4.5999999999999996,1
8,64.0,84.0,10.0,4.5999999999999996,1
9,64.900000000000006,81.0,10.0,4.5999999999999996,1
10,64.900000000000006,81.0,10.0,6.9000000000000004,1
11,64.900000000000006,81.0,10.0,4.5999999999999996,1
12,66.099999999999994,78.0,10.0,7.5,2
13,69.099999999999994,70.0,10.0,5.7999999999999998,1
14,69.239999999999981,73.400000000000006,10.0,4.4000000000000004,5
15,71.099999999999994,68.0,10.0,4.5999999999999996,1
16,71.099999999999994,68.0,10.0,6.9000000000000004,1
17,69.099999999999994,73.0,10.0,6.9000000000000004,1
18,68.0,76.0,10.0,5.7999999999999998,1
19,68.0,76.0,10.0,6.9000000000000004,2
20,68.0,73.0,10.0,5.1999999999999993,2
21,68.0,73.0,10.0,5.7999999999999998,1
22,68.0,70.0,10.0,6.9000000000000004,1
23,66.900000000000006,70.0,10.0,5.7999999999999998,1
