temperature,humidity,visibility,windspeed,condition
0,36.0,87.5,3.0,13.800000000000001,2
1,36.0,89.0,4.0,13.800000000000001,1
2,36.0,89.0,2.5,16.100000000000001,2
3,37.0,89.0,2.5,13.800000000000002,3
4,37.0,89.0,3.0,13.800000000000001,2
5,37.899999999999999,89.0,3.0,13.066666666666668,3
6,37.774999999999999,90.0,2.5750000000000002,10.949999999999999,4
7,37.899999999999999,89.0,2.0750000000000002,11.525,3
8,38.379999999999995,90.200000000000003,2.3600000000000003,11.739999999999998,4
9,39.450000000000003,91.0,3.5,10.949999999999999,1
10,39.899999999999999,90.333333333333329,1.6666666666666667,11.133333333333335,2
11,41.0,88.333333333333329,2.7666666666666671,9.5999999999999996,3
12,41.366666666666667,91.666666666666671,1.0,10.0,3
13,42.549999999999997,89.75,1.875,8.375,4
14,44.274999999999999,91.25,2.4249999999999998,5.3999999999999995,3
15,48.966666666666669,90.666666666666671,2.8333333333333335,6.9333333333333327,3
16,55.0,93.0,2.1999999999999997,8.0999999999999996,3
17,54.5,93.0,4.5,10.675000000000001,2
18,55.200000000000003,93.5,2.75,16.100000000000001,2
19,55.600000000000001,93.0,3.5,7.333333333333333,2
20,57.600000000000001,90.666666666666671,4.166666666666667,10.0,2
21,57.0,93.0,4.0,5.7999999999999998,1
22,57.675000000000004,91.5,3.625,12.299999999999999,4
23,57.666666666666664,90.666666666666671,4.9333333333333336,4.5999999999999996,2
