temperature,humidity,visibility,windspeed,condition
0,46.0,54.0,10.0,4.5999999999999996,1
1,46.0,54.0,10.0,4.5999999999999996,1
2,45.0,58.0,10.0,5.7999999999999998,1
3,45.0,60.0,8.0,4.5999999999999996,1
4,44.100000000000001,58.0,10.0,4.5999999999999996,1
5,43.0,58.0,10.0,4.5999999999999996,1
6,43.0,53.0,10.0,5.7999999999999998,1
7,42.100000000000001,53.0,10.0,10.4,1
8,41.0,53.0,10.0,4.5999999999999996,1
9,39.899999999999999,49.0,10.0,10.4,1
10,41.0,41.0,10.0,11.5,1
11,43.0,40.0,10.0,9.1999999999999993,1
12,44.100000000000001,34.0,10.0,10.4,1
13,44.100000000000001,34.0,10.0,9.1999999999999993,1
14,44.100000000000001,34.0,10.0,5.7999999999999998,1
15,44.100000000000001,32.0,10.0,11.5,1
16,42.100000000000001,38.0,10.0,10.4,1
17,41.0,41.0,10.0,4.5999999999999996,1
18,41.0,40.0,10.0,8.0999999999999996,1
19,39.0,46.0,10.0,4.5999999999999996,1
20,37.0,50.0,10.0,3.5,1
21,37.0,50.0,10.0,5.7999999999999998,1
22,35.100000000000001,52.0,10.0,6.9000000000000004,1
23,35.100000000000001,50.0,10.0,4.5999999999999996,1
