temperature,humidity,visibility,windspeed,condition
0,66.0,59.0,10.0,10.4,1
1,64.0,60.0,10.0,9.1999999999999993,1
2,62.100000000000001,62.0,10.0,9.1999999999999993,1
3,61.0,58.0,10.0,5.7999999999999998,1
4,61.0,60.0,10.0,5.7999999999999998,1
5,62.100000000000001,44.0,10.0,8.0999999999999996,1
6,55.899999999999999,75.0,10.0,4.5999999999999996,1
7,59.0,49.0,10.0,12.699999999999999,1
8,60.100000000000001,55.0,10.0,6.9000000000000004,1
9,62.100000000000001,46.0,10.0,8.0999999999999996,1
10,60.100000000000001,51.0,10.0,9.1999999999999993,1
11,61.0,50.0,10.0,8.0999999999999996,1
12,60.100000000000001,53.0,10.0,3.5,1
13,61.0,50.0,10.0,10.4,1
14,63.0,46.0,10.0,10.4,1
15,64.0,45.0,10.0,10.4,1
16,63.0,56.0,10.0,10.4,1
17,61.0,54.0,10.0,5.7999999999999998,1
18,60.100000000000001,55.0,10.0,10.4,1
19,57.899999999999999,58.0,10.0,10.4,1
20,57.0,55.0,10.0,10.4,1
21,57.0,55.0,10.0,10.4,1
22,55.899999999999999,62.0,10.0,10.4,1
23,55.899999999999999,62.0,10.0,10.4,1
