temperature,humidity,visibility,windspeed,condition
0,57.0,64.0,8.0,5.7999999999999998,1
1,55.899999999999999,67.0,7.0,5.7999999999999998,1
2,55.899999999999999,67.0,7.0,5.7999999999999998,1
3,55.899999999999999,67.0,7.0,3.5,1
4,57.899999999999999,62.0,7.0,3.5,1
5,57.0,64.0,7.0,5.7999999999999998,1
6,55.899999999999999,67.0,7.0,5.7999999999999998,1
7,57.899999999999999,65.0,6.0,5.7999999999999998,1
8,57.899999999999999,65.0,6.0,5.7999999999999998,1
9,60.100000000000001,60.0,5.0,5.7999999999999998,1
10,62.100000000000001,53.0,6.0,5.7999999999999998,1
11,64.900000000000006,50.0,7.0,5.7999999999999998,1
12,66.0,50.0,7.0,3.5,1
13,64.900000000000006,52.0,7.0,3.5,1
14,64.900000000000006,52.0,7.0,3.5,1
15,63.0,56.0,6.0,5.7999999999999998,1
16,62.100000000000001,56.0,8.0,6.9000000000000004,1
17,62.100000000000001,56.0,9.0,5.7999999999999998,1
18,62.100000000000001,58.0,7.0,5.7999999999999998,1
19,61.0,62.0,6.0,5.7999999999999998,1
20,61.0,62.0,6.0,5.7999999999999998,1
21,63.0,60.0,7.0,3.5,1
22,63.0,60.0,8.0,4.5999999999999996,1
23,63.0,60.0,7.0,3.5,1
