temperature,humidity,visibility,windspeed,condition
0,64.0,26.0,10.0,9.1999999999999993,1
1,64.0,25.0,10.0,6.9000000000000004,1
2,62.100000000000001,29.0,10.0,5.7999999999999998,1
3,61.0,32.0,10.0,5.7999999999999998,1
4,63.0,30.0,10.0,3.5,1
5,64.900000000000006,27.0,10.0,6.9000000000000004,1
6,64.0,30.0,10.0,6.9000000000000004,1
7,64.900000000000006,32.0,10.0,5.7999999999999998,1
8,66.0,38.0,10.0,9.1999999999999993,1
9,64.0,26.0,10.0,9.1999999999999993,1
10,68.0,37.0,10.0,9.1999999999999993,1
11,70.0,33.0,10.0,9.1999999999999993,1
12,71.099999999999994,34.0,10.0,8.0999999999999996,1
13,70.0,33.0,10.0,13.800000000000001,1
14,70.0,31.0,10.0,8.0999999999999996,1
15,71.099999999999994,28.0,10.0,8.0999999999999996,1
16,70.0,14.0,10.0,11.5,1
17,69.099999999999994,15.0,10.0,4.5999999999999996,1
18,66.900000000000006,17.0,10.0,8.0999999999999996,1
19,64.900000000000006,20.0,10.0,10.4,1
20,63.0,17.0,10.0,9.1999999999999993,1
21,61.0,18.0,10.0,11.5,1
22,59.0,26.0,10.0,4.5999999999999996,1
23,57.0,29.0,10.0,5.7999999999999998,1
