temperature,humidity,visibility,windspeed,condition
0,50.0,57.0,10.0,3.5,1
1,48.899999999999999,56.0,10.0,4.5999999999999996,1
2,48.0,66.0,10.0,3.5,1
3,48.0,61.0,10.0,5.7999999999999998,1
4,46.899999999999999,63.0,10.0,3.5,1
5,48.899999999999999,56.0,10.0,4.5999999999999996,1
6,46.899999999999999,66.0,10.0,3.5,1
7,48.0,56.0,10.0,4.5999999999999996,1
8,50.0,52.0,10.0,8.0999999999999996,1
9,52.0,54.0,10.0,5.7999999999999998,1
10,54.0,53.0,10.0,3.5,1
11,57.0,49.0,10.0,5.7999999999999998,1
12,60.100000000000001,47.0,10.0,4.5999999999999996,1
13,61.0,48.0,10.0,3.5,1
14,63.0,48.0,10.0,4.5999999999999996,1
15,61.0,52.0,10.0,3.5,1
16,59.0,60.0,10.0,3.5,1
17,57.0,69.0,10.0,3.5,1
18,55.899999999999999,72.0,10.0,3.5,1
19,55.899999999999999,72.0,10.0,3.5,1
20,55.0,72.0,10.0,4.5999999999999996,1
21,55.0,72.0,10.0,3.5,1
22,55.0,74.0,10.0,3.5,1
23,55.450000000000003,73.0,10.0,3.5,2
