temperature,humidity,visibility,windspeed,condition
0,41.0,67.0,10.0,10.4,1
1,41.0,66.333333333333329,10.0,6.166666666666667,3
2,41.0,67.0,10.0,4.5999999999999996,1
3,41.0,67.0,10.0,4.5999999999999996,1
4,39.899999999999999,68.0,10.0,4.5999999999999996,1
5,39.899999999999999,68.0,10.0,4.5999999999999996,1
6,39.0,70.0,10.0,5.7999999999999998,1
7,39.899999999999999,68.0,10.0,3.5,1
8,39.899999999999999,68.0,10.0,5.7999999999999998,1
9,43.0,60.0,10.0,6.9000000000000004,1
10,46.0,54.0,10.0,10.4,1
11,48.0,50.0,10.0,4.5999999999999996,1
12,48.0,48.0,10.0,4.5999999999999996,1
13,50.0,46.0,10.0,3.5,1
14,50.0,44.0,10.0,6.9000000000000004,1
15,48.0,46.0,10.0,5.7999999999999998,1
16,46.0,51.0,10.0,6.9000000000000004,1
17,45.0,49.0,10.0,9.1999999999999993,1
18,44.100000000000001,49.0,10.0,6.9000000000000004,1
19,42.100000000000001,51.0,10.0,3.5,1
20,39.899999999999999,51.0,10.0,10.4,1
21,39.0,46.0,10.0,8.0999999999999996,1
22,37.899999999999999,47.0,10.0,8.0999999999999996,1
23,36.0,50.0,10.0,9.1999999999999993,1
