temperature,humidity,visibility,windspeed,condition
0,48.0,68.0,10.0,6.9000000000000004,1
1,48.0,71.0,10.0,7.5,2
2,48.0,77.0,10.0,10.4,1
3,46.899999999999999,80.0,10.0,10.4,1
4,46.899999999999999,80.0,10.0,11.5,1
5,46.899999999999999,80.0,10.0,8.0999999999999996,1
6,48.0,80.0,10.0,8.0999999999999996,1
7,49.549999999999997,81.5,6.25,7.5,1
8,51.100000000000001,88.0,2.0,11.133333333333333,2
9,50.733333333333327,91.333333333333329,1.4333333333333333,10.366666666666667,2
10,50.0,95.0,1.1000000000000001,8.6499999999999986,2
11,52.333333333333336,93.666666666666671,1.4333333333333333,8.4333333333333318,2
12,55.039999999999999,94.799999999999997,1.04,5.3999999999999995,4
13,56.633333333333333,95.333333333333329,3.1666666666666665,5.3666666666666671,2
14,55.899999999999999,97.0,2.5,8.6500000000000004,2
15,55.666666666666664,98.0,2.3333333333333335,5.3999999999999995,6
16,54.0,98.5,2.25,7.5,2
17,54.0,97.0,1.8,3.5,1
18,53.100000000000001,100.0,0.75,5.1999999999999993,1
19,53.350000000000001,95.0,2.25,4.5999999999999996,2
20,52.366666666666667,98.666666666666671,0.93333333333333324,6.1333333333333329,2
21,52.0,100.0,0.80000000000000004,5.7999999999999998,1
22,52.0,100.0,0.5,3.5,1
23,52.0,100.0,0.80000000000000004,8.0999999999999996,1
