temperature,humidity,visibility,windspeed,condition
0,18.0,48.0,10.0,19.600000000000001,1
1,18.0,48.0,10.0,18.399999999999999,1
2,17.100000000000001,50.0,10.0,18.399999999999999,1
3,16.0,52.0,10.0,13.800000000000001,1
4,15.1,45.0,10.0,18.399999999999999,1
5,14.0,45.0,10.0,15.0,1
6,12.9,47.0,10.0,10.4,1
7,12.9,45.0,10.0,15.0,1
8,12.9,45.0,10.0,17.300000000000001,1
9,15.1,43.0,10.0,12.699999999999999,1
10,18.0,36.0,10.0,13.800000000000001,1
11,21.0,36.0,10.0,10.4,1
12,23.0,32.0,10.0,5.7999999999999998,1
13,25.0,31.0,10.0,5.7999999999999998,1
14,26.100000000000001,28.0,10.0,11.5,1
15,26.100000000000001,32.0,10.0,9.1999999999999993,1
16,25.0,34.0,10.0,17.300000000000001,1
17,24.100000000000001,37.0,10.0,6.9000000000000004,1
18,23.0,42.0,10.0,6.9000000000000004,1
19,21.899999999999999,44.0,10.0,10.4,1
20,21.899999999999999,46.0,10.0,6.9000000000000004,1
21,21.0,48.0,10.0,5.7999999999999998,1
22,19.899999999999999,50.0,10.0,19.600000000000001,1
23,19.899999999999999,52.0,10.0,19.600000000000001,1
